111,11795,1
111,11815,1
112,27032,2
112,27028,2
112,27024,2
112,27027,2
113,13664,1
114,15890,2
114,15888,1
114,15886,1
114,15887,2
114,15884,3
114,15883,3
115,19588,2
115,19586,2
116,25591,2
116,25585,1
116,25584,1
117,8937,3
118,26077,1
118,26075,2
118,26059,2
119,26464,2
119,26468,1
119,26467,1
119,26466,2
119,26465,3
119,26463,3
120,8188,2
120,8203,3
120,8208,1
120,8189,3
120,8199,1
121,28919,2
121,28950,2
122,842,2
122,840,1
122,857,2
123,3563,1
123,3548,3
123,3560,3
123,3567,2
123,3562,2
123,3558,1
124,36056,3
124,36076,1
124,36072,1
124,36102,2
125,11548,1
125,11523,1
125,11546,2
125,11563,2
125,11525,1
125,11550,3
126,10731,3
126,10688,1
127,1474,1
127,1471,1
127,1459,2
127,1463,3
128,10762,2
128,10760,2
128,10766,3
129,31297,1
129,31289,2
129,31308,1
129,31272,3
129,31300,2
129,31304,1
130,32090,1
130,32121,3
130,32109,2
130,32124,2
131,31978,3
131,31959,3
131,31955,3
132,8956,3
132,8957,2
132,8963,1
132,8964,1
132,8962,1
133,17881,1
133,17870,3
133,17877,1
134,12853,1
134,12868,1
134,12867,2
135,12298,2
135,12305,1
135,12318,3
135,12301,3
136,28094,3
136,28092,1
136,28082,2
137,27515,1
137,27502,2
137,27522,2
137,27506,1
137,27519,1
138,30058,1
138,30059,3
138,30055,2
138,30065,3
138,30056,3
138,30064,2
139,1349,2
139,1399,1
139,1392,1
139,1361,2
140,12104,1
140,12103,3
140,12110,2
140,12106,3
140,12102,1
140,12109,2
141,2917,3
141,2849,3
142,17644,3
142,17647,3
142,17628,3
142,17635,1
142,17617,3
143,29668,3
143,29669,3
143,29667,1
144,23349,2
144,23352,1
144,23350,1
144,23342,1
144,23348,1
145,7401,2
145,7424,1
145,7425,2
146,13860,2
147,10940,3
147,10932,1
147,10929,2
147,10917,2
147,10931,2
147,10930,3
148,23662,2
148,23642,3
148,23635,3
148,23638,2
148,23651,2
148,23670,2
149,21799,3
149,21815,3
149,21807,3
149,21804,3
150,18051,2
150,18050,2
150,18049,3
150,18048,2
151,1922,2
151,1884,3
152,9371,3
152,9378,2
153,10116,2
153,10115,2
154,14015,1
154,14013,2
155,8526,2
155,8540,2
156,10119,1
156,10115,3
156,10118,2
156,10117,3
156,10116,3
157,25591,2
157,25590,2
158,21731,2
158,21715,1
158,21699,3
158,21710,3
158,21745,2
158,21706,1
159,1852,1
159,1840,2
159,1855,2
159,1843,1
160,17099,2
160,17096,1
160,17100,3
160,17101,1
161,17000,3
161,17001,1
161,16998,2
161,16999,2
162,31767,3
162,31765,1
162,31755,2
163,16579,1
163,16574,1
163,16583,1
163,16563,1
163,16577,2
163,16568,2
164,26303,3
165,628,2
165,682,1
165,734,1
165,716,1
165,668,1
166,10116,3
166,10119,2
167,4796,2
167,4787,3
167,4789,2
167,4783,2
167,4793,2
168,10625,1
168,10634,1
168,10635,1
168,10616,2
169,21179,3
169,21162,3
170,5076,3
171,22303,1
171,22293,3
172,10142,3
172,10161,3
172,10148,1
172,10160,1
172,10157,1
173,18992,3
174,6648,3
174,6659,2
174,6658,1
174,6652,3
174,6649,2
174,6653,3
175,6367,1
175,6372,3
175,6349,3
175,6352,3
176,13318,1
176,13326,3
176,13312,3
176,13315,2
176,13325,1
176,13324,3
177,27910,3
177,27916,1
177,27915,1
178,32511,2
178,32555,2
179,22718,3
179,22719,2
179,22723,1
180,10826,1
180,10815,2
180,10814,2
180,10818,2
181,27997,2
181,27958,1
181,27974,3
181,27992,2
181,28001,1
182,6600,3
182,6589,2
182,6583,3
182,6582,1
182,6601,1
183,18804,3
183,18810,1
184,10856,2
184,10862,3
185,4114,1
186,1203,1
186,1200,3
186,1204,2
186,1199,3
187,2604,2
187,2601,1
188,19821,2
188,19826,1
188,19815,1
188,19823,3
188,19816,3
188,19820,2
189,30496,2
189,30497,1
189,30488,3
189,30494,2
189,30489,3
189,30498,2
190,24954,1
190,24958,1
190,24960,1
191,3976,1
191,3984,3
192,23322,1
192,23326,3
192,23324,1
192,23335,3
193,5777,3
193,5771,2
193,5772,3
193,5775,3
193,5778,2
194,319,1
194,323,2
195,27832,2
195,27836,1
195,27848,1
196,5090,1
196,5091,2
197,35601,3
197,35602,3
197,35627,1
197,35587,3
198,29923,1
198,29931,2
198,29928,1
198,29933,1
198,29921,2
199,10609,2
199,10608,1
199,10607,3
200,25933,2
200,25937,3
200,25936,3
201,34134,1
201,34140,3
202,32285,3
202,32313,1
202,32265,1
203,4453,1
203,4450,3
203,4480,1
203,4490,3
203,4461,2
204,12707,1
204,12708,1
204,12709,3
204,12710,1
204,12711,3
205,2754,3
205,2753,2
205,2756,2
205,2751,1
205,2752,2
205,2748,3
206,30442,1
206,30439,1
206,30447,2
206,30435,3
207,1800,3
207,1827,3
208,31342,3
208,31389,3
208,31330,1
208,31328,1
208,31356,3
209,21886,2
209,21880,3
209,21874,1
209,21875,3
210,19763,1
210,19768,2
210,19773,1
211,19836,3
211,19841,3
211,19838,1
212,15437,2
212,15436,1
212,15438,1
213,16611,2
214,22057,2
214,22049,3
215,22985,1
215,22957,1
216,34375,2
216,34412,2
216,34422,1
216,34366,3
216,34416,3
216,34406,2
217,25469,3
217,25455,2
217,25467,2
217,25463,3
217,25473,3
218,20463,3
219,13286,2
220,29256,2
220,29261,2
221,8131,3
221,8129,3
222,2490,3
222,2472,2
222,2481,2
222,2464,3
222,2470,2
222,2475,1
223,32445,3
223,32459,1
223,32447,2
223,32444,1
224,13417,1
224,13406,1
224,13395,3
225,30839,1
225,30837,3
225,30838,2
225,30836,3
226,1101,3
226,1097,3
227,26568,2
228,20909,2
228,20903,3
228,20911,2
228,20900,2
228,20905,3
229,10749,2
229,10742,1
229,10751,1
229,10748,1
229,10750,2
230,16089,3
231,16054,1
231,16051,1
231,16055,3
232,21508,3
232,21449,2
232,21499,2
232,21462,1
232,21488,1
233,21495,1
233,21460,3
233,21507,2
233,21461,3
233,21471,3
234,15355,2
234,15349,2
234,15352,3
234,15351,3
235,21036,1
235,21023,1
235,21070,2
235,21059,3
236,11584,2
237,11578,2
237,11569,3
237,11573,1
237,11579,3
237,11570,1
237,11566,2
238,16883,2
238,16885,2
239,5396,2
239,5384,2
239,5354,1
239,5401,2
239,5364,1
239,5391,3
240,15633,2
240,15630,2
240,15622,2
240,15623,2
240,15634,1
240,15631,1
241,6336,2
241,6325,2
241,6301,3
241,6338,3
241,6321,1
241,6323,1
242,13905,1
242,13950,2
242,13910,3
242,13909,2
243,21342,3
243,21336,1
243,21332,1
243,21314,3
244,20858,1
244,20856,1
244,20834,1
244,20844,2
244,20829,1
245,33321,3
245,33319,2
246,5654,1
246,5664,3
246,5675,3
247,1601,2
247,1621,2
248,4825,2
248,4831,3
249,35207,1
249,35208,3
250,15625,1
251,25621,1
251,25637,1
251,25639,1
251,25651,3
251,25644,3
252,19356,1
252,19367,3
253,3720,2
253,3740,1
253,3735,2
253,3764,1
253,3719,3
254,10087,1
254,10084,1
254,10085,2
254,10086,3
254,10083,3
254,10088,2
255,24961,3
256,20603,3
256,20600,1
256,20613,2
256,20612,3
256,20605,1
256,20598,2
257,22860,2
257,22861,1
257,22870,1
258,12946,1
259,2752,2
259,2754,1
260,23741,3
260,23727,2
261,28470,3
261,28469,1
262,30487,2
262,30478,2
262,30476,3
262,30469,3
262,30468,3
262,30481,2
263,27140,2
263,27132,1
263,27143,2
263,27131,3
264,18213,3
264,18206,3
265,7524,2
265,7555,1
265,7525,1
265,7544,1
265,7551,1
266,23261,3
266,23242,3
266,23263,3
266,23246,3
267,10536,2
267,10540,3
267,10537,2
268,35031,1
268,35001,1
268,34996,1
268,34936,1
269,3197,3
269,3187,3
269,3201,1
269,3192,2
269,3169,1
269,3180,1
270,23221,1
271,4457,3
271,4453,3
271,4484,1
271,4475,3
271,4465,2
271,4477,2
272,12791,3
272,12786,2
272,12800,2
273,26567,3
273,26546,2
273,26549,2
274,12330,1
275,3434,3
275,3429,2
275,3422,2
275,3431,3
275,3428,3
275,3423,1
276,15677,3
276,15690,3
276,15687,1
277,3153,3
277,3160,2
277,3146,2
278,19942,1
279,33193,2
279,33266,1
279,33223,1
279,33213,2
279,33195,3
279,33209,1
280,14471,3
280,14473,2
280,14476,3
280,14475,3
280,14474,1
280,14472,1
281,16083,1
281,16081,2
282,14221,1
282,14232,3
282,14214,1
282,14215,2
282,14210,1
282,14213,3
283,23221,1
284,30387,2
284,30369,1
284,30391,3
284,30381,3
285,23672,2
285,23693,1
286,132,2
286,156,3
287,18885,1
287,18878,1
287,18889,2
287,18887,3
287,18883,3
288,16718,3
288,16702,2
288,16714,2
288,16732,3
288,16723,2
289,9448,2
289,9475,1
290,31625,3
291,26324,3
291,26334,2
291,26338,3
291,26322,1
291,26319,3
291,26329,2
292,35868,3
293,15552,1
293,15501,2
293,15521,3
293,15558,3
293,15528,1
294,25077,2
294,25065,1
295,29312,3
295,29358,1
295,29340,3
295,29363,1
295,29345,3
295,29310,3
296,7162,1
296,7130,2
296,7148,2
296,7133,2
296,7135,3
297,32417,3
297,32483,2
298,33679,2
298,33899,1
298,33625,3
298,33887,2
299,34630,1
299,34636,3
299,34631,1
299,34635,2
300,31041,1
300,31006,3
301,16469,3
301,16464,1
301,16467,3
301,16462,3
301,16465,2
302,36113,3
302,36068,3
303,24614,1
303,24615,2
304,24144,2
304,24149,3
305,7737,1
305,7741,3
305,7736,3
305,7734,3
305,7735,2
305,7740,2
306,27733,1
306,27732,2
307,9728,1
307,9729,2
307,9735,2
307,9727,3
308,6827,2
308,6832,1
308,6843,3
308,6821,2
308,6849,3
308,6824,3
309,34632,2
309,34640,1
310,30291,1
310,30301,1
310,30282,1
310,30310,1
311,21044,3
312,30106,1
312,30095,3
312,30109,3
312,30110,2
313,15425,2
313,15427,2
313,15423,1
313,15429,3
313,15424,1
313,15430,2
314,15945,3
314,15961,1
315,14698,2
315,14701,3
316,29514,3
316,29490,2
316,29508,2
316,29488,2
317,18786,1
318,29595,1
318,29601,3
318,29602,2
319,17040,2
319,17048,3
319,17033,3
319,17047,1
319,17039,2
319,17049,1
320,30319,2
320,30332,2
320,30326,3
320,30323,1
321,12514,1
321,12508,3
321,12525,1
321,12522,3
322,14813,2
323,9915,3
323,9917,1
323,9921,3
323,9943,3
323,9934,2
324,15888,3
324,15891,2
325,30592,3
325,30607,3
325,30596,1
326,22192,2
326,22205,2
327,32169,3
327,32216,1
328,10019,2
328,10021,1
328,10020,1
328,10018,1
328,10024,2
329,28239,1
329,28223,2
329,28227,2
330,10168,3
331,18587,3
331,18582,1
331,18578,1
331,18572,2
331,18579,1
331,18577,1
332,6644,2
332,6645,1
332,6646,1
333,11700,2
333,11704,2
333,11714,1
333,11692,1
333,11708,1
334,4643,2
334,4648,1
334,4638,1
334,4646,1
334,4636,3
334,4641,3
335,30007,1
335,30009,1
335,30015,1
336,16576,3
336,16564,1
336,16566,3
337,24776,1
337,24782,1
338,3695,1
338,3685,3
338,3698,2
338,3687,1
338,3704,2
338,3707,1
339,26972,1
339,26966,1
340,29264,2
340,29263,2
340,29268,3
341,26983,1
342,16106,1
342,16116,3
343,27661,3
344,30839,3
345,18087,3
345,18110,2
345,18083,3
345,18054,2
345,18109,1
346,13830,3
347,3638,1
347,3640,3
347,3653,2
348,12413,2
348,12422,3
348,12420,2
348,12419,2
348,12417,1
349,847,2
349,851,3
349,845,3
350,32813,1
350,32826,1
350,32827,3
351,3912,1
352,13610,1
352,13642,1
352,13619,1
352,13632,3
352,13626,2
352,13648,2
353,16954,2
353,16956,3
353,16960,1
354,15025,1
355,1442,2
355,1425,2
355,1418,3
355,1440,1
355,1429,2
355,1432,3
356,7475,1
356,7477,3
356,7502,3
356,7488,1
356,7457,2
356,7439,1
357,21212,1
357,21206,1
357,21210,2
358,6035,1
358,6017,3
358,6025,3
358,6023,1
358,6039,2
359,9138,1
359,9135,3
359,9132,1
359,9144,3
359,9142,3
359,9141,2
360,1664,3
360,1649,3
360,1656,3
360,1657,1
360,1665,3
361,15990,3
361,15975,3
362,35350,3
362,35367,1
362,35355,1
362,35334,3
363,33120,2
363,33139,2
364,2810,2
365,28387,3
365,28382,3
365,28374,3
365,28381,2
365,28376,3
366,35632,1
366,35623,2
366,35591,2
366,35596,3
366,35590,3
367,10027,1
367,10026,3
367,10028,3
367,10033,1
368,28368,2
368,28371,1
368,28370,1
368,28363,2
369,4613,3
369,4631,2
369,4634,3
370,15776,2
371,24592,3
371,24588,2
371,24584,1
371,24589,2
372,8256,3
373,21267,3
373,21258,3
374,28052,3
375,16587,1
376,18229,3
376,18221,1
376,18227,1
376,18226,3
377,10877,2
377,10890,1
378,30752,2
378,30737,1
378,30748,1
378,30742,3
378,30739,1
379,7615,2
380,25238,2
381,22254,2
381,22252,2
382,29671,1
382,29674,3
382,29676,1
382,29670,3
382,29673,1
382,29672,1
383,8252,3
383,8243,3
383,8275,2
383,8280,2
384,31394,1
384,31361,2
384,31352,2
384,31393,3
384,31395,1
384,31351,2
385,24144,3
386,22361,2
386,22364,3
386,22362,3
387,28094,1
387,28089,3
387,28093,2
387,28069,3
388,20872,2
388,20866,2
388,20864,1
388,20859,1
388,20874,1
389,18126,2
389,18129,1
389,18122,1
389,18121,2
389,18127,3
390,13534,3
390,13531,1
390,13532,1
391,15335,1
391,15313,3
391,15336,1
391,15317,3
391,15332,3
391,15340,2
392,17652,1
392,17659,3
392,17648,3
393,34110,1
393,34091,1
393,34125,1
393,34064,2
394,19245,1
394,19232,3
394,19230,2
394,19227,1
394,19238,3
395,17108,3
395,17107,3
396,30824,1
396,30825,1
396,30828,1
396,30834,2
397,15840,3
397,15830,2
397,15823,1
397,15882,3
398,29801,2
398,29816,3
398,29802,1
399,22850,1
399,22852,2
400,25678,3
400,25671,3
401,10110,3
401,10101,3
401,10105,3
401,10109,3
401,10112,2
402,27764,2
402,27750,2
402,27735,3
402,27762,3
402,27769,1
402,27760,3
403,9755,1
403,9749,1
403,9754,1
404,18772,2
404,18774,1
404,18779,3
405,4410,2
405,4423,3
405,4400,1
405,4391,3
405,4394,3
406,25509,1
406,25499,2
406,25496,1
406,25503,3
406,25510,2
407,19357,3
407,19368,3
407,19360,3
407,19369,3
407,19365,3
407,19364,3
408,20841,1
408,20853,3
408,20858,1
409,10275,2
409,10277,3
410,35943,3
410,35945,2
411,18178,1
411,18194,2
411,18173,3
411,18177,2
412,32613,2
412,32614,1
412,32606,1
412,32601,1
412,32602,2
412,32612,1
413,24670,3
413,24642,3
413,24626,2
413,24671,2
413,24649,2
414,8637,2
414,8620,2
415,12490,2
415,12527,2
415,12482,2
415,12536,1
415,12524,2
416,33331,2
416,33321,3
416,33326,2
416,33327,3
416,33318,2
416,33337,3
417,22695,1
417,22712,2
418,14311,3
418,14312,3
418,14330,1
418,14314,2
418,14326,1
418,14308,1
419,14550,3
419,14552,1
419,14551,3
420,26972,1
420,26976,2
420,26957,2
420,26978,2
421,31087,1
421,31085,2
421,31134,3
421,31114,2
422,10311,3
422,10318,1
422,10315,3
422,10310,3
422,10307,3
423,18340,3
423,18315,3
423,18289,3
423,18300,2
423,18349,3
424,21670,1
424,21685,2
424,21694,2
424,21691,3
424,21675,2
425,30497,2
426,27287,3
427,22711,3
427,22694,2
428,13595,3
428,13591,1
428,13581,1
428,13578,2
428,13594,2
429,23945,3
429,23923,3
429,23948,2
429,23944,3
429,23937,3
430,14083,3
430,14082,1
430,14091,2
431,25570,3
431,25577,2
431,25578,2
431,25575,1
431,25573,3
431,25567,1
432,23054,1
432,23059,3
433,24944,3
433,24943,1
433,24946,1
433,24945,1
433,24948,2
434,16539,3
435,28146,1
435,28142,3
435,28141,3
435,28140,3
436,9907,3
436,9906,3
436,9905,3
436,9904,3
437,26537,2
438,28703,1
439,26547,2
439,26538,2
440,23221,3
441,17652,2
441,17657,3
441,17661,3
441,17650,1
441,17651,3
441,17653,1
442,15547,3
442,15528,1
442,15506,3
443,13217,2
443,13205,1
444,17000,2
444,17001,3
444,16999,1
445,17404,1
445,17418,2
445,17411,1
446,13472,3
446,13469,1
447,33609,3
448,16432,1
448,16435,1
448,16433,2
448,16434,2
448,16431,3
449,16184,1
449,16179,2
450,13778,2
450,13790,2
450,13798,2
450,13779,3
450,13788,2
451,9892,3
451,9894,3
451,9890,1
451,9895,1
452,11777,3
452,11779,3
452,11788,2
452,11776,2
453,16469,2
453,16464,3
453,16462,1
453,16465,3
453,16466,2
454,23304,2
454,23314,2
454,23311,1
455,23687,2
455,23677,3
456,24857,2
456,24849,2
456,24852,3
456,24856,3
456,24853,2
456,24854,1
457,20878,1
457,20870,2
457,20872,2
457,20883,3
458,5335,3
458,5344,1
458,5334,1
458,5331,3
458,5321,3
459,28597,2
459,28595,2
459,28602,1
459,28598,3
459,28596,2
460,13309,3
460,13308,2
460,13304,3
461,34474,1
462,16586,1
462,16584,3
462,16591,1
463,28664,2
463,28660,1
463,28666,2
463,28658,3
463,28668,1
464,15193,3
464,15172,3
464,15170,2
464,15201,3
465,9411,1
465,9410,1
465,9413,1
465,9408,2
465,9415,3
465,9409,3
466,29082,2
466,29076,3
466,29130,2
466,29103,1
467,19044,1
468,14955,3
469,8018,3
469,8014,3
469,8048,3
469,8027,2
470,13867,1
470,13871,3
470,13861,1
470,13860,1
471,31872,1
471,31876,3
471,31911,3
471,31877,1
471,31918,1
471,31860,3
472,17000,2
472,16998,1
472,16999,2
472,17001,3
473,28629,2
473,28636,1
473,28647,2
473,28625,1
474,24067,1
474,24006,1
474,24026,2
474,24024,2
475,5253,2
475,5206,1
475,5247,3
475,5220,3
475,5244,3
476,20914,1
476,20901,1
476,20905,3
476,20908,1
476,20907,3
476,20904,1
477,33358,1
477,33371,1
478,20693,2
478,20695,1
478,20697,1
478,20696,2
479,25709,3
479,25692,1
479,25720,3
479,25722,1
479,25695,3
480,33111,3
480,33091,2
480,33113,2
480,33098,1
480,33102,1
480,33089,1
481,19024,2
481,19029,2
481,19011,2
481,19023,3
481,19012,1
482,7734,3
482,7740,3
482,7733,3
482,7739,2
483,27251,3
483,27262,3
483,27265,3
484,18221,3
484,18230,3
484,18228,2
484,18216,3
484,18223,1
484,18224,2
485,19566,2
485,19571,1
485,19567,1
485,19563,2
486,20835,3
486,20855,3
486,20837,2
486,20829,1
486,20857,2
487,17099,1
487,17101,3
487,17098,3
487,17092,2
487,17093,3
487,17094,2
488,26437,3
488,26426,1
488,26422,3
488,26438,3
488,26443,3
488,26421,2
489,28832,1
489,28835,1
489,28837,3
489,28831,3
489,28828,1
489,28826,3
490,21617,3
490,21608,3
490,21614,2
490,21615,2
490,21613,2
490,21589,3
491,16105,2
491,16111,1
491,16104,2
492,5184,1
492,5167,1
492,5165,3
493,11274,1
493,11331,3
493,11275,1
493,11369,3
493,11324,1
493,11276,1
494,23055,3
494,23086,2
494,23075,2
494,23087,1
494,23082,1
495,5504,2
495,5513,3
495,5489,2
496,10848,1
496,10850,3
496,10827,1
496,10854,1
497,13534,1
497,13531,1
497,13530,2
497,13529,1
497,13533,3
498,5706,1
498,5713,1
498,5712,1
498,5708,2
498,5723,1
499,14207,1
500,10019,3
501,17824,1
501,17847,2
502,229,1
502,247,1
502,236,1
502,230,3
502,206,2
503,10000,3
503,10005,1
503,9998,3
504,15341,2
504,15352,3
504,15349,1
504,15344,1
504,15348,1
504,15351,3
505,11397,3
505,11395,1
505,11394,3
505,11390,1
505,11393,3
506,18135,1
506,18150,2
506,18141,1
506,18134,2
506,18136,2
506,18142,3
507,13859,2
507,13824,2
507,13856,3
508,15822,2
508,15832,2
508,15880,1
508,15846,1
508,15859,1
508,15824,2
509,3333,3
509,3338,2
509,3346,1
509,3322,1
510,25120,2
510,25151,1
510,25131,3
510,25122,1
511,20880,2
511,20862,2
511,20859,2
511,20869,3
512,8859,3
512,8885,1
512,8882,3
513,3587,2
513,3583,3
513,3605,2
513,3596,3
513,3590,1
514,2063,2
514,2049,3
514,2048,3
514,2045,2
515,4067,1
515,4056,1
515,4068,3
515,4031,3
516,31402,2
516,31456,2
516,31453,2
516,31433,3
516,31415,1
516,31455,3
517,16879,2
517,16870,3
517,16877,2
517,16881,3
518,21208,2
518,21236,2
518,21228,2
518,21207,2
518,21209,3
518,21231,3
519,6619,1
519,6629,2
519,6636,2
519,6622,1
519,6617,1
519,6621,1
520,21694,1
520,21668,2
520,21684,3
520,21692,2
520,21687,3
520,21696,2
521,28381,2
521,28384,3
522,16475,3
522,16476,1
522,16472,2
522,16473,2
522,16474,1
523,18811,2
523,18816,2
523,18810,3
524,14897,3
524,14896,1
524,14846,3
525,329,3
525,337,1
525,326,2
525,333,3
525,323,1
525,322,2
526,34775,3
526,34774,3
527,19997,2
527,20008,2
528,35994,1
528,35992,1
528,35990,2
528,35993,3
529,16814,3
529,16859,1
530,19769,2
530,19766,1
530,19764,1
530,19771,1
530,19773,3
531,14431,1
531,14430,2
531,14418,2
532,16435,3
532,16432,2
532,16431,2
532,16434,2
532,16433,2
533,13561,1
534,2636,1
534,2637,1
534,2628,1
534,2625,1
534,2632,2
535,17360,1
535,17355,1
535,17344,1
535,17348,3
536,1316,1
536,1323,1
536,1319,2
536,1324,2
537,4433,3
538,1208,2
538,1210,2
538,1213,3
538,1206,3
538,1212,2
538,1205,3
539,453,3
539,461,1
540,25872,1
540,25871,2
540,25868,2
540,25863,3
540,25855,3
540,25853,3
541,31497,3
541,31498,3
541,31496,1
542,12271,1
542,12272,2
542,12262,3
542,12269,1
542,12264,3
542,12267,2
543,2482,1
543,2464,2
543,2481,1
543,2491,3
543,2463,2
543,2490,1
544,5408,2
544,5415,2
544,5409,3
544,5417,3
545,31189,2
545,31221,3
545,31190,3
545,31195,3
545,31213,2
545,31218,3
546,31151,1
546,31149,2
546,31155,2
546,31157,1
546,31148,3
546,31153,3
547,20906,1
547,20901,2
547,20905,1
547,20902,1
548,3271,1
548,3266,2
548,3250,2
548,3273,1
548,3265,3
548,3267,2
549,23924,3
549,23931,1
549,23926,1
550,25859,3
550,25873,1
550,25858,2
551,28618,1
551,28648,1
551,28617,3
551,28637,2
551,28626,2
552,23851,3
552,23845,2
552,23836,2
553,27467,1
553,27427,1
553,27441,1
554,28024,3
